"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2016_GS1_Q94","2016","Science & Technology","pair_match","","medium","static","medium","static","","","","factual","","Famous Places & Regions","Innovation Programs; Technology Applications","",",94. Consider the following pairs: Famous place - Region 1. Bodhgaya - Baghelkhand 2. Khajuraho - Bundelkhand 3. Shirdi - Vidarbha 4. Nasik (Nashik) - Malwa 5. Tirupati - Rayalaseema 6. Which of the pairs given above are correctly matched? (a) 1, 2 and 4 (b) 2, 3, 4 and 5 (c) 2 and 5 only (d) 1, 3, 4 and 5 ID: UPSC_2016_GS1_Q95,","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2016_GS1_Q95","2016","Polity","mcq_standard","","medium","static","medium","static","","","","conceptual","","Rajya Sabha Special Powers (State List)","Legislative Powers; Rajya Sabha Special Powers","",",95. The Parliament of India acquires power to legislate on any item in the State List in the national interest if a resolution to that effect is passed by the (a) Lok Sabha by a simple majority of its total membership (b) Lok Sabha by a majority of not less than two-thirds of its total membership (c) Rajya Sabha by a simple majority of its total membership (d) Rajya Sabha by a majority of not less than two-thirds of its members present and voting ID: UPSC_2016_GS1_Q96,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2016_GS1_Q96","2016","Geography","mcq_standard","","medium","dynamic","medium","dynamic","","","","factual","","Artificial Inland Port Proposal","Coastal Processes; Tides","",",96. Recently, which of the following States has explored the possibility of constructing an artificial inland port to be connected to the sea by a long navigational channel? (a) Andhra Pradesh (b) Chhattisgarh (c) Karnataka (d) Rajasthan ID: UPSC_2016_GS1_Q97,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2016_GS1_Q97","2016","Geography","statement_correct","","medium","dynamic","medium","dynamic","","","","conceptual","","Paris Agreement (2015)","Pollution Control; Sustainable Practices","",",97. With reference to the Agreement at the UNFCCC Meeting in Paris in 2015, which of the following statements is/are correct? 1. The Agreement was signed by all the member countries of the UN and it will go into effect in 2017. 2. The Agreement aims to limit the greenhouse gas emissions so that the rise in average global temperature is limited to 2?C or 1.5?C above pre-industrial levels. 3. Developed countries acknowledged their historical responsibility in global warming and committed to donate $100 billion a year from 2020 to help developing countries to cope with climate change. Select the correct answer using the code given below. (a) 1 and 3 only (b) 2 only (c) 2 and 3 only (d) 1, 2 and 3 ID: UPSC_2016_GS1_Q98,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2016_GS1_Q98","2016","Science & Technology","statement_correct","","medium","static","medium","static","","","","conceptual","","Sustainable Development Goals","Innovation Programs; Technology Applications","",",98. Consider the following statements: 1. The Sustainable Development Goals were first proposed in 1972 by a global think tank called the ""Club of Rome"". 2. The Sustainable Development Goals have to be achieved by 2030. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2 ID: UPSC_2016_GS1_Q99,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2016_GS1_Q99","2016","Current Affairs","mcq_standard","","medium","dynamic","medium","dynamic","","","","factual","","The Man Who Knew Infinity","","",",99. A recent movie titled The Man Who Knew Infinity is based on the biography of (a) S. Ramanujan (b) S. Chandrasekhar (c) S. N. Bose (d) C. V. Raman ID: UPSC_2016_GS1_Q100,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2017_CSAT_Q1","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P1","","","","Climate Change & Resource Conflicts","Resource Scarcity; Water Conflicts; Political Conflict","",",Q1. What does the above passage imply? (a) Resource-based conflicts are always politically motivated (b) There are no political solutions to resolve environmental and resource-based conflicts (c) Environmental issues contribute to resource stresses and political conflict (d) Political conflict based on identity or ideology cannot be resolved Passage-2 The man who is perpetually hesitating which of the two things he will do first, will do neither. The man who resolves, but suffers his resolution to be changed by the first counter-suggestion of a friend-who fluctuates from opinion to opinion and veers from plan to plan-can never accomplish anything. He will at best be stationary and probably retrograde in all. It is only the man who first consults wisely, then resolves firmly and then executes his purpose with inflexible perseverance, undismayed by those petty difficulties which daunt a weaker spirit-that can advance to eminence in any line.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P1","Passage"
"UPSC_2017_CSAT_Q10","2017","Aptitude","statement_correct","Reading Interpretation","medium","static","medium","static","","CSAT_2017_SET_1","","","","Deductive Logic","Deductive Logic; Statement Evaluation","",",Q10. With reference to the above information, consider the following statements: Some supporters of party 'X' knew Z. Some supporters of party 'X', who opposed Z's campaign strategy, knew Z. No supporters of party 'X' supported Z's campaign strategy. Which of the statements given above is/are not correct? (a) 1 only (b) 2 and 3 only (c) 3 only (d) 1, 2 and 3,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2017_SET_1","Passage"
"UPSC_2017_CSAT_Q11","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Weekday Counting","Weekday Counting; Calendar Arithmetic","",",Q11. If second and fourth Saturdays and all the Sundays are taken as only holidays for an office, what would be the minimum number of possible working days of any month of any year? (a) 23 (b) 22 (c) 21 (d) 20,","Concept Application","L3","Hidden Constraint Trap","","Equation Setup Error","High","Repeating","",""
"UPSC_2017_CSAT_Q12","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Population Decline","Population Decline; Geometric Progression","",",Q12. If there is a policy that 1/3rd of a population of a community has migrated every year from one place to some other place, what is the leftover population of that community after the sixth year, if there is no further growth in the population during this period? (a) 16/243rd part of the population (b) 32/243rd part of the population (c) 32/729th part of the population (d) 64/729th part of the population,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2017_CSAT_Q13","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Ordering Constraints","Ordering Constraints; Logic Games","",",Q13. Four tests-Physics, Chemistry, Mathematics and Biology-are to be conducted on four consecutive days, not necessarily in the same order. Physics test is held before the test which is conducted after Biology Chemistry is conducted exactly after two tests are held Which is the last test held? (a) Physics (b) Biology (c) Mathematics (d) Chemistry,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2017_CSAT_Q14","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Income Comparison","Income Comparison; Algebraic Reasoning","",",Q14. The sum of income of A and B is more than that of C and D taken together. The sum of income of A and C is the same as that of B and D taken together. Moreover, A earns half as much as the sum of the income of B and D. Whose income is the highest? (a) A (b) B (c) C (d) D,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2017_CSAT_Q15","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_SET_4","","","","Statement & Conclusion","Statement & Conclusion; Logical Inference; Conclusions","",",Q15. Statement: Good voice is a natural gift but one has to keep practising to improve and excel well in the field of music. Conclusions: I. Natural gifts need nurturing and care. II. Even though one's voice is not good, one can keep practising. (a) Only I (b) Only II (c) Either I or II (d) Neither,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2017_SET_4","Passage"
"UPSC_2017_CSAT_Q16","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Relative Progress","Relative Progress; Rates; with Slippage","",",Q16. Three pillars X, Y and Z of different heights. Spiders A, B and C climb: A: +6 cm, slips 1 cm -> net 5 cm B: +7 cm, slips 3 cm -> net 4 cm C: +6.5 cm, slips 2 cm -> net 4.5 cm Each takes 40 chances to reach top. Find height of shortest pillar. (a) 161 cm (b) 163 cm (c) 182 cm (d) 210 cm,","Concept Application","L2","None","","Overgeneralization","Medium","Declining","",""
"UPSC_2017_CSAT_Q17","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Political Theory","Political Theory; Citizen Rights","",",Q17. ""Rights are certain advantageous conditions of social well-being indispensable to the true development of the citizen."" Correct understanding: (a) Individual good only (b) Social good only (c) Both individual and social good (d) Individual good devoid of social well-being,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2017_CSAT_Q18","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Ordering","Ordering; Relative Position","",",Q18. 15 students failed in a class of 52. Merit list after removing failures -> Ramesh is 22nd from top. What is his position from bottom? (a) 18th (b) 17th (c) 16th (d) 15th,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2017_CSAT_Q19","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_SET_5","","","","Relation Symbols","Relation Symbols; Family Tree; Blood Relations","",",Q19. A + B -> A is son of B A - B -> A is wife of B Expression: P + R - Q (a) Q is son of P (b) Q is wife of P (c) Q is father of P (d) None,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2017_SET_5","Passage"
"UPSC_2017_CSAT_Q2","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P2","","","","Decision-Making & Perseverance","Resolution; Perseverance; Indecision","",",Q2. The keynote that seems to be emerging from the passage is that: (a) we should first consult wisely and then resolve firmly (b) we should reject suggestions of friends and remain unchanged (c) we should always remain broad-minded (d) we should be resolute and achievement-oriented Passage-3 During the summer in the Arctic Ocean, sea ice has been melting earlier and faster, and the winter freeze has been coming later. In the last three decades, the extent of summer ice has declined by about 30 per cent. The lengthening period of summer melt threatens to undermine the whole Arctic food web, atop which stand polar bears.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P2","Passage"
"UPSC_2017_CSAT_Q20","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Percentage Change; Reverse Transactions","",",Q20. Gopal sells at 10% profit, buys back at 10% loss. Net result? (a) No gain/loss (b) 1% loss (c) 1% gain (d) 0.5% gain Directions for the following 7 (seven) items: Read the following seven passages and answer the items that follow the passages. Your answers to these items should be based on the passages only. Passage-1 We have hard work ahead. There is no resting for any of us till we redeem our pledge in full, till we make all the people of India what destiny intends them to be. We are citizens of a great country, on the verge of bold advance, and we have to live up to that high standard. All of us, to whatever religion we may belong, are equally the children of India with equal rights, privileges and obligations. We cannot encourage communalism or narrow-mindedness, for no nation can be great whose people are narrow in thought or action.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_1","Constraint System"
"UPSC_2017_CSAT_Q21","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P9","","","","National Integration & Civic Responsibility","Communalism; Citizenship Duties; Social Cohesion","",",Q21. The challenge the author of the above passage throws to the public is to achieve (a) a high standard of living, progress and privileges (b) equal privileges, fulfilment of destiny and political tolerance (c) spirit of adventure and economic parity (d) hard work, brotherhood and national unity Passage-2 ""The individual, according to Rousseau, puts his person and all his power in common under the supreme direction of the General Will and in our corporate capacity we receive each member as an indivisible part of the whole."",","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P9","Passage"
"UPSC_2017_CSAT_Q22","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P10","","","","Social Contract & General Will","Rousseau; Popular Sovereignty","",",Q22. In the light of the above passage, the nature of General Will is best described as (a) the sum total of the private wills of the individuals (b) what is articulated by the elected representatives of the individuals (c) the collective good as distinct from private wills of the individuals (d) the material interests of the community Passage-3 In a democratic State, where a high degree of political maturity of the people obtains, the conflict between the will of the sovereign law-making body and the organized will of the people seldom occurs.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P10","Passage"
"UPSC_2017_CSAT_Q23","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P11","","","","Democratic Political Maturity","Sovereignty; Democratic Legitimacy","",",Q23. What does the above passage imply? (a) In a democracy, force is the main phenomenon in the actual exercise of sovereignty. (b) In a mature democracy, force to a great extent is the main phenomenon in the actual exercise of sovereignty. (c) In a mature democracy, use of force is irrelevant in the actual exercise of sovereignty. (d) In a mature democracy, force is narrowed down to a marginal phenomenon in the actual exercise of sovereignty. Passage-4 A successful democracy depends upon widespread interest and participation in politics, in which voting is an essential part. To deliberately refrain from taking such an interest, and from voting, is a kind of implied anarchy; it is to refuse one's political responsibility while enjoying the benefits of a free political society.,","Reading Interpretation","L3","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P11","Passage"
"UPSC_2017_CSAT_Q24","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P12","","","","Civic Participation & Voting Duty","Political Participation; Electoral Responsibility","",",Q24. This passage relates to (a) duty to vote (b) right to vote (c) freedom to vote (d) right to participate in politics Passage-5 In a free country, the man who reaches the position of leader is usually one of outstanding character and ability. Moreover, it is usually possible to foresee that he will reach such a position, since early in life one can see his qualities of character. But this is not always true in the case of a dictator; often he reaches his position of power through chance, very often through the unhappy state of his country.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P12","Passage"
"UPSC_2017_CSAT_Q25","2017","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P13","","","","Leadership & Political Legitimacy","Democratic Leadership; Dictatorship","",",Q25. The passage seems to suggest that (a) a leader foresees his future position (b) a leader is chosen only by a free country (c) a leader must see that his country is free from despair (d) despair in a country sometimes leads to dictatorship Passage-6 The greatest blessing that technological progress has in store for mankind is not, of course, an accumulation of material possessions. The amount of these that can be effectively enjoyed by one individual in one lifetime is not great. But there is not the same narrow limit to the possibilities of the enjoyment of leisure. The gift of leisure may be abused by people who have had no experience of making use of it. Yet the creative use of leisure by a minority in societies has been the mainspring of all human progress beyond the primitive level.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P13","Passage"
"UPSC_2017_CSAT_Q26","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P14","","","","Leisure and Human Progress","Creativity; Technological Progress","",",Q26. With reference to the above passage, the following assumptions have been made: People always see leisure time as a gift and use it for acquiring more material possessions. Use of leisure by some people to produce new and original things has been the chief source of human progress. Which of these assumptions is/are valid? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2 Passage-7 There is more than a modicum of truth in the assertion that ""a working knowledge of ancient history is necessary to the intelligent interpretation of current events"". But the sage who uttered these words of wisdom might well have added something on the benefits of studying particularly the famous battles of history for the lessons they contain for those of us who lead or aspire to leadership. Such a study will reveal certain qualities and attributes which enabled the winners to win-and certain deficiencies which caused the losers to lose. And the student will see that the same pattern recurs consistently, again and again, throughout the centuries.,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Declining","CSAT_2017_P14","Passage"
"UPSC_2017_CSAT_Q27","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P15","","","","Historical Lessons for Leadership","Military History; Leadership Traits","",",Q27. With reference to the above passage, the following assumptions have been made: A study of the famous battles of history would help us understand the modern warfare. Studying the history is essential for anyone who aspires to be a leader. Which of these assumptions is/are valid? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Declining","CSAT_2017_P15","Passage"
"UPSC_2017_CSAT_Q28","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Weighted Average; Mean Calculation","",",Q28. Suppose the average weight of 9 persons is 50 kg. The average weight of the first 5 persons is 45 kg, whereas the average weight of the last 5 persons is 55 kg. Then the weight of the 5th person will be (a) 45 kg (b) 47.5 kg (c) 50 kg (d) 52.5 kg,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_1","Constraint System"
"UPSC_2017_CSAT_Q29","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_SET_6","","","","Grouping & Selection","Grouping & Selection; Logic Games; Set Constraints","",",Q29. In a group of six women, there are four tennis players, four postgraduates in Sociology, one postgraduate in Commerce and three bank employees. Vimala and Kamala are the bank employees while Amala and Komala are unemployed. Komala and Nirmala are among the tennis players. Amala, Kamala, Komala and Nirmala are postgraduates in Sociology of whom two are bank employees. If Shyamala is a postgraduate in Commerce, who among the following is both a tennis player and a bank employee? (a) Amala (b) Komala (c) Nirmala (d) Shyamala,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2017_SET_6","Passage"
"UPSC_2017_CSAT_Q3","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","dynamic","","CSAT_2017_P3","","","","Climate Change & Polar Ecosystems","Arctic Sea Ice; Polar Bears","",",Q3. Which among the following is the most crucial message conveyed by the above passage? (a) Climate change has caused Arctic summer to be short but temperature to be high (b) Polar bears can be shifted to South Pole to ensure their survival (c) Without the presence of polar bears, the food chains in Arctic region will disappear (d) Climate change poses a threat to the survival of polar bears Passage-4 Why do people prefer open defecation and not want toilets or, if they have them, only use them sometimes? Recent research has shown two critical elements: ideas of purity and pollution, and not wanting pits or septic tanks to fill because they have to be emptied. These are the issues that nobody wants to talk about, but if we want to eradicate the practice of open defecation, they have to be confronted and dealt properly.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P3","Passage"
"UPSC_2017_CSAT_Q30","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Weighted Average; Inequalities","",",Q30. P = (40% of A) + (65% of B) and Q = (50% of A) + (50% of B), where A is greater than B. In this context, which of the following statements is correct? (a) P is greater than Q (b) Q is greater than P (c) P is equal to Q (d) None of the above can be concluded with certainty,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_1","Constraint System"
"UPSC_2017_CSAT_Q31","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Clock Error; Time Difference","",",Q31. A watch loses 2 minutes in every 24 hours while another watch gains 2 minutes in every 24 hours. At a particular instant, the two watches showed an identical time. Which of the following statements is correct if 24-hour clock is followed? (a) The two watches show the identical time again on completion of 30 days. (b) The two watches show the identical time again on completion of 90 days. (c) The two watches show the identical time again on completion of 120 days. (d) None of the above statements is correct.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_1","Constraint System"
"UPSC_2017_CSAT_Q32","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Household Income Distribution; Percentage Calculation","",",Q32. In a city, 12% of households earn less than ?30,000 per year, 6% households earn more than ?2,00,000 per year, 22% households earn more than ?1,00,000 per year and 990 households earn between ?30,000 and ?1,00,000 per year. How many households earn between ?1,00,000 and ?2,00,000 per year? (a) 250 (b) 240 (c) 230 (d) 225,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_1","Constraint System"
"UPSC_2017_CSAT_Q33","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Arithmetic Progression; Time Measurement","",",Q33. A clock strikes once at 1 o'clock, twice at 2 o'clock and thrice at 3 o'clock, and so on. If it takes 12 seconds to strike at 5 o'clock, what is the time taken by it to strike at 10 o'clock? (a) 20 seconds (b) 24 seconds (c) 28 seconds (d) 30 seconds,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_1","Constraint System"
"UPSC_2017_CSAT_Q34","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_SET_7","","","","Statement & Conclusion","Statement & Conclusion; Logical Validity; Conclusions","",",Q34. Consider the given statement and the two conclusions that follow: Statement: Morning walk is good for health. Conclusions: All healthy people go for morning walk. Morning walk is essential for maintaining good health. What is/are the valid conclusion/s? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2017_SET_7","Passage"
"UPSC_2017_CSAT_Q35","2017","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Arithmetic Progression; Mean of Consecutive Numbers","",",Q35. There are thirteen 2-digit consecutive odd numbers. If 39 is the mean of the first five such numbers, then what is the mean of all the thirteen numbers? (a) 47 (b) 49 (c) 51 (d) 45,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2017_LOGIC_SET_1","Constraint System"
"UPSC_2017_CSAT_Q36","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Conservation of Quantity","Conservation of Quantity; Net Change","",",Q36. Six boys A, B, C, D, E and F play a game of cards. Each has a pack of 10 cards. F borrows 2 cards from A and gives away 5 to C who in turn gives 3 to B while B gives 6 to D who passes on 1 to E. Then the number of cards possessed by D and E is equal to the number of cards possessed by (a) A, B and C (b) B, C and F (c) A, B and F (d) A, C and F,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2017_CSAT_Q37","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Ratio","Ratio; Replacement","",",Q37. There is a milk sample with 50% water in it. If 1/3rd of this milk is added to equal amount of pure milk, then water in the new mixture will fall down to (a) 25% (b) 30% (c) 35% (d) 40%,","Concept Application","L3","Hidden Constraint Trap","","Overgeneralization","High","Repeating","",""
"UPSC_2017_CSAT_Q38","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Combinatorics","Combinatorics; Geometry","",",Q38. There are 4 horizontal and 4 vertical lines, parallel and equidistant to one another on a board. What is the maximum number of rectangles and squares that can be formed? (a) 16 (b) 24 (c) 36 (d) 42,","Concept Application","L2","Hidden Constraint Trap","","Equation Setup Error","High","Repeating","",""
"UPSC_2017_CSAT_Q39","2017","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Time-Distance","Time-Distance; Overtaking","",",Q39. A freight train left Delhi for Mumbai at an average speed of 40 km/hr. Two hours later, an express train left Delhi for Mumbai, following the freight train on a parallel track at an average speed of 60 km/hr. How far from Delhi would the express train meet the freight train? (a) 480 km (b) 260 km (c) 240 km (d) 120 km,","Concept Application","L3","Hidden Constraint Trap","","Misreading","High","Repeating","",""
"UPSC_2017_CSAT_Q4","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","dynamic","","CSAT_2017_P4","","","","Sanitation Behavior","Open Defecation; Purity-Pollution Norms","",",Q4. Which among the following is the most crucial message conveyed by the above passage? (a) The ideas of purity and pollution are so deep-rooted that they cannot be removed (b) People have to perceive toilet use and pit-emptying as clean and not polluting (c) People cannot change their old habits (d) People have neither civic sense nor sense of privacy Passage-5 In the last two decades, the world's gross domestic product (GDP) has increased by 50 per cent, whereas inclusive wealth has increased by a mere 6 per cent. In recent decades, GDP-driven economic performance has only harmed inclusive wealth like human capital and natural capital like forests, land and water. While the world's human capital which stands at 57 per cent of total inclusive wealth grew by only 8 per cent, the natural capital which is 23 per cent of total inclusive wealth declined by 30 per cent worldwide in the last two decades.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P4","Passage"
"UPSC_2017_CSAT_Q40","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_SET_8","","","","Ranking & Inequalities","Ranking & Inequalities; Comparative Statements; Order","",",Q40. In a test, Randhir obtained more marks than the total marks obtained by Kunal and Debu. The total marks obtained by Kunal and Shankar are more than those of Randhir. Sonal obtained more marks than Shankar. Neha obtained more marks than Randhir. Who amongst them obtained highest marks? (a) Randhir (b) Neha (c) Sonal (d) Data are inadequate Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow the passages. Your answers should be based on the passages only. Passage-1 Disruption of traditional institutions, identifications and loyalties is likely to lead to ambivalent situations. It is possible that some people may renew their identification with traditional groups whereas others align themselves with new groups and symbols emergent from processes of political development. In addition, political development tends to foster group awareness of a variety of class, tribe, region, clan, language, religion, occupation and others.,","Reading Interpretation","L2","Inference Trap","","Overgeneralization","High","Repeating","CSAT_2017_SET_8","Passage"
"UPSC_2017_CSAT_Q41","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P16","","","","Political Development & Group Identity","Traditional vs Modern Identities; Social Cleavages","",",Q41. Which one of the following is the best explanation of the above passage? (a) Political development is not a unilinear process for it involves both growth and decay. (b) Traditional societies succeed in resisting positive aspects of political development. (c) It is impossible for traditional societies to break away from lingering loyalties. (d) Sustenance of traditional loyalties is conducive to political development. Passage-2 There has been a significant trend worldwide towards regionalism in government, resulting in a widespread transfer of powers downwards towards regions and communities since 1990s. This process, which involves the creation of new political entities and bodies at a sub-national level and an increase in their content and powers, is known as devolution. Devolution has been characterized as being made up of three factors-political legitimacy, decentralization of authority and decentralization of resources. Political legitimacy here means a mass demand from below for the decentralization process, which is able to create a political force for it to take place. In many cases, decentralization is initiated by the upper tier of government without sufficient political mobilization for it at the grassroots level, and in such cases the decentralization process often does not fulfil its objectives.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Declining","CSAT_2017_P16","Passage"
"UPSC_2017_CSAT_Q42","2017","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2017_P17","","","","Devolution & Decentralization","Political Legitimacy; Grassroots Participation","",",Q42. Which among the following is the most logical, rational and critical inference that can be made from the above passage? (a) Emergence of powerful mass leaders is essential to create sub-national political entities and thus ensure successful devolution and decentralization. (b) The upper tier of government should impose devolution and decentralization on the regional communities by law or otherwise. (c) Devolution, to be successful, requires a democracy in which there is free expression of the will of the people at lower level and their active participation at the grassroots level. (d) For devolution to take place, a strong feeling of regionalism in the masses is essential. Passage-3 We live in digital times. The digital is not just something we use strategically and specifically to do a few tasks. Our very perception of who we are, how we connect to the world around us, and the ways in which we define our domains of life, labour and language are hugely structured by the digital technologies. The digital is everywhere and, like air, invisible. We live within digital systems, we live with intimate gadgets, we interact through digital media, and the very presence and imagination of the digital has dramatically restructured our lives. The digital, far from being a tool, is a condition and context that defines the shapes and boundaries of our understanding of the self, the society, and the structure of governance.,","Reading Interpretation","L3","Inference Trap","","Overgeneralization","High","Declining","CSAT_2017_P17","Passage"
